nickName,cityName,score,content,startTime
夏纳兹樱花,南京,0.5,这真的是我看过最无聊的电影，看之前我有心理准备了，因为是英雄类的，说特效很好看，所以去看了，然鹅，这特效就一般啊，比护卫队，千星那些差远了好吧，故事不行就算了，打架打的也很无聊，就特效毫无亮眼的感觉，吹的有点过，流水账一样。无聊到全程扣头玩手机。真的，隔壁迪士尼的破坏王都燃炸了全部我喜欢的就是那个后来大战的那个螃蟹还是什么，怪可爱的，然后片尾曲很好听很燃。这一分是给螃蟹和片尾曲的!!!（以上个人观点）,2018-12-08 01:24:57
偶有阵雨,石狮,5.0,视觉冲击太震撼了,2018-12-08 01:24:56
单单,深圳,5.0,超级好看，稍微觉得有点种族歧视！不知是不是我一个人这么觉得？,2018-12-08 01:24:55
Xin,西安,5.0,很棒棒棒棒哦,2018-12-08 01:24:54
十字天堂,上海,4.5,特效很牛逼😂,2018-12-08 01:24:51
LYH,高州,4.0,剧情7分，特效8.5分，总的来说还不错,2018-12-08 01:24:49
忠議閣、軒尐,深圳,5.0,今年看的最过瘾最好看的一部电影。开心,2018-12-08 01:24:48
hjd593431817,重庆,5.0,不错，英雄联盟里的每个人物都是那么的帅,2018-12-08 01:24:48
白皮书@医美零售群,大连,5.0,挺好的，特效师,2018-12-08 01:24:45
乱了。。。,柳州,5.0,好不容易陪女朋友来看，非常刺激，特效很好，值得看，强烈推荐。。。,2018-12-08 01:24:44
yy😘,武汉,5.0,炒鸡好看！！！,2018-12-08 01:24:40
®愤怒的二大爷💤,厦门,4.5,特效震撼，海王太帅，海后太美…值得推荐,2018-12-08 01:24:37
猫的先生的猫先生,广州,5.0,"温子仁不愧是拍恐怖片的。
湄拉超美。英雄的成长过程。
比国王牛逼的，是英雄。",2018-12-08 01:24:21
丨Hinata丨,邯郸,5.0,嗨炸了，特效爆炸，湄拉公主真美。,2018-12-08 01:24:21
_qqx2n1410948576,廊坊,5.0,完美！完美！完美！,2018-12-08 01:24:20
🏃,广州,5.0,还不错，特效很棒，开场亚瑟能和鱼对话，不就是抄哈利波特？锦江老师真帅哈哈哈,2018-12-08 01:24:06
bgR165051811,玉溪,5.0,比复联正片都好看！空战，海战应有尽有！导演温子仁是不是华裔？,2018-12-08 01:24:05
活在当下,广州,5.0,让人震撼到3D效果，唯美的画面，性感迷人的女演员，绝对值票价,2018-12-08 01:24:01
A,成都,4.5,真的好看 镜头感十足,2018-12-08 01:23:54
qjdhdhwhdhh,克拉玛依,5.0,dc近3年拍的最好的 超越漫威系列票房吧,2018-12-08 01:23:50
赤脚大仙__,西安,2.5,除了特效和两个女人的颜值，其它没啥了，剧情老套,2018-12-08 01:23:44
夜晚萌芽的豆豆,深圳,5.0,特效，镜头，剧情通通给满分，如果真要挑毛病，我感觉在人物内心刻画上差了点，有时候转变的很快！,2018-12-08 01:23:43
柒月..,武汉,5.0,"好久没看到这么经典的电影了。

非常值得二刷！",2018-12-08 01:23:37
yanni,珠海,5.0,好看，场面震撼，逼真，刺激，还有温馨感人的画面。值得一看！,2018-12-08 01:23:30
Syx5style,贵阳,5.0,惊心动魄，真的超级好看,2018-12-08 01:23:22
歪着脖子看世界🎻,汕头,4.5,画面美，人物赞,2018-12-08 01:23:22
一只穿云箭gogo,黔西南,5.0,就特效视觉冲击 真的没话说  温子仁 很棒棒 值得一好看,2018-12-08 01:23:20
丶Joyful.Ren,鹤山,4.5,今年最好看的两部DC之一,2018-12-08 01:23:19
qYN118094195,黔南,5.0,美轮美奂，很惊艳！,2018-12-08 01:23:17
Magic丶Jun,南昌,4.0,给特效吧，电影院确实要比电视 电脑 看着爽不止一星半点,2018-12-08 01:23:06
可乐的小2,长春,5.0,什么也不说了 超级好看就完了 嗯 晚安湄拉,2018-12-08 01:22:58
刘成功,河源,5.0,好看，特效效果真的好，帅,2018-12-08 01:22:52
nPN162223516,宁波,5.0,不错，很好看，值得推荐,2018-12-08 01:22:43
↘▂_倥絔,温州,5.0,特效超级棒！无敌了。。。震撼。。。,2018-12-08 01:22:41
杰宇夫妇,上海,5.0,真好看真的没话说特效真的绝了,2018-12-08 01:22:37
陆家谦,肇庆,4.0,好像在看星球大战,2018-12-08 01:22:36
酷~菇娘,莆田,5.0,特效加的太多，看的头都晕了，演的不错,2018-12-08 01:22:35
z 先生,桂林,5.0,完爆毒液。。。。DC唯一能和漫威电影抗衡的一部，甚至超越大部分漫威电影。惊喜。,2018-12-08 01:22:33
jns雨后彩虹,舟山,5.0,惊险刺激，完美的诠释了善良终究能够战胜邪恶，所以我顶👍 👍 👍 ,2018-12-08 01:22:27
美大桃,大连,4.5,典型的个人英雄主义电影，画面震撼给好评！,2018-12-08 01:22:16
Rockies,龙岩,5.0,好看 就是海王造型有点丑,2018-12-08 01:22:01
阿木木,沈阳,5.0,海底版阿凡达,2018-12-08 01:21:51
诗野,三亚,5.0,很赞，打算二刷😂 ,2018-12-08 01:21:49
走走茫茫,温岭,5.0,好看 期待正义联盟,2018-12-08 01:21:49
球状也要素身材,宁德,5.0,年度最佳，视觉盛宴，,2018-12-08 01:21:43
夜吾夜,西安,5.0,"拿到三叉戟瞬间成了黄金的海王，酷毙了。
灯塔的男人天天去码头盼望女王回来，感动了",2018-12-08 01:21:39
William,上海,4.5,美仑美奂的画面，惊心动魄的音效，无可挑剔的编排，有始有终的精彩，观影者随着主人公穿越七大洋五大洲，打遍海底无对手，最后海内臣服，四海一统，海王不但抱得美人归，还让父母破镜重圆。本片作为18年底的惊喜佳作，为大家带来了一场视听的饕餮大餐，我们完全可以从阿凡达的留恋回忆中解脱出来了，恭祝海王登基！,2018-12-08 01:21:39
兔子少女的旅行,耒阳,5.0,海王剧情很精彩，海里各种各样丰富多彩很好漂亮～我看了很值！！,2018-12-08 01:21:37
黄卫超,台山,4.5,比毒液好看不止一点点,2018-12-08 01:21:36
scy孙彩艳,海口,5.0,真的特别好看,2018-12-08 01:21:35
尤鹿,佛山,5.0,"好很好非常好so good
",2018-12-08 01:21:33
Hanshanl,马鞍山,5.0,今年最佳超英电影,2018-12-08 01:21:25
小野丽莎的情人（已有四家店面）,哈尔滨,5.0,一直到老都会记住演（海王）这个演员，这个神话人物形象2019年将出现在我身体的一个部位上（🐴❤💎）……,2018-12-08 01:21:24
Sugar,湘潭,5.0,好莱坞大片，全程无尿点啊，憋死我了😂 😂 精彩啊,2018-12-08 01:21:23
Le_小强,广州,5.0,100分。最喜欢这个，剧情特效完全没有尿点。,2018-12-08 01:21:20
花醉墨,上海,5.0,不解释，温子仁就是品质保证！,2018-12-08 01:21:19
HaG238325042,桐庐,4.5,应该还算不错,2018-12-08 01:21:13
A夜澪,深圳,5.0,属实给劲 天才仁 这女主角选的 一个比一个好看,2018-12-08 01:21:07
欢欢wlh,珠海,4.5,DC宇宙的惊涛骇浪，年度最佳超级英雄电影！,2018-12-08 01:21:03
十二,北京,5.0,好看，元素巨多！,2018-12-08 01:21:01
加加菲,北京,4.0,"很好看很精彩
大海真美
亚特兰蒂斯真美",2018-12-08 01:20:56
加加菲,北京,4.0,"很好看很精彩
大海真美
亚特兰蒂斯真美",2018-12-08 01:20:56
橙饥,电白,5.0,很好看 就是最后的彩蛋有点失望呀.,2018-12-08 01:20:41
sMU81111282,广州,5.0,刚开始不知道是什么，后面觉得还挺好看的,2018-12-08 01:20:39
定损～车险～专业的Mr黄,上海,5.0,很精彩  35花的很值  期待2  今年看过的最好看科幻片,2018-12-08 01:20:39
Hml-Zyx,东莞,5.0,电影不错哦，期待下一集。,2018-12-08 01:20:33
Harvey luo,三亚,5.0,很不错的电影。全程打斗很精彩，没有一点尿意,2018-12-08 01:20:32
哆啦a端,西安,5.0,秒杀漫威所有超级英雄电影,2018-12-08 01:20:31
Michelle💕,常德,5.0,超级超级超级好看，不愧是大片制作呀，无论从视觉效果还是故事情节都是那么赞，让一家人渡过了一个幸福的周末时光！,2018-12-08 01:20:31
隔壁年老头🙄,宁波,5.0,DC加油！！,2018-12-08 01:20:25
kelly,深圳,5.0,强烈推荐！强烈推荐！,2018-12-08 01:20:21
予与求,永安,5.0,好看啊，无论是剧情还是特效，完全的打造出了心目中理想超级英雄的样子。,2018-12-08 01:20:17
老忆,珠海,5.0,好看，全程都很精彩,2018-12-08 01:20:17
_weixin984346087,福州,5.0,好久没看过这么过瘾的电影了，特效音乐情节和演员都恰到好处的吸引眼球,2018-12-08 01:20:16
hfy938,东莞,5.0,特效画面非常棒,2018-12-08 01:20:04
邂逅晨夕,上海,5.0,不愧是温子仁，海王太好看了！,2018-12-08 01:20:04
夢,深圳,5.0,非常好看，奈斯,2018-12-08 01:20:03
厌阳的向日葵858,武汉,5.0,视觉效果非常震感，意犹未尽！,2018-12-08 01:19:57
Ndx563322160,贵阳,5.0,效果不错，故事情节狗血。,2018-12-08 01:19:57
小龙人,茂名,5.0,这场面真是牛逼,2018-12-08 01:19:56
水若夕元,北京,5.0,太好看了，燃爆了！看超级英雄片第一次觉得爽了，为海王打call，为漂亮帅气的女主打call，其实我是因为“马王”去看的，结果被神奇的海底王国震撼住了，尤其海沟那里惊叹不已，整部片节奏快的我连奶茶都没顾上喝！,2018-12-08 01:19:54
语烟阑珊,佛山,5.0,好好好看看看,2018-12-08 01:19:49
若火830,沈阳,5.0,视听盛宴，赞👍,2018-12-08 01:19:45
hFA174630273,成都,5.0,非常好看，值得观看,2018-12-08 01:19:32
eIW451129225,北京,5.0,迄今为止看过最好看的DC电影，没有之一，准备二刷,2018-12-08 01:19:31
volcano666,郑州,5.0,我才是海王！,2018-12-08 01:19:27
Karsonxwu,长沙,5.0,全程没眨眼 温子仁不会让人失望,2018-12-08 01:19:24
阿黎🌺,厦门,5.0,很震撼的一部，希望出二,2018-12-08 01:19:24
虎皮蛋,上海,5.0,"讲真海王是我不太喜欢的男性长相，而且正义联盟里就一个酱油角色，可是看完必须吹爆啊！！想深埋在海王的胸肌里冬眠。
一边刻画了庞大绚丽的海洋世界和种族、一边通过海洋像陆地发出进攻来渲染人类对海洋环境地过度破坏，保护海洋人人有责！
这亚特兰蒂斯也太美了吧",2018-12-08 01:19:18
对方正在输入···,重庆,5.0,pretty,2018-12-08 01:19:16
巫山一段云yy,长沙,4.0,标准爆米花片,2018-12-08 01:19:15
rTE538290512,石家庄,5.0,画面太牛了！好看！,2018-12-08 01:19:11
KDX441917504,玉林,4.5,给少一分当鼓励,2018-12-08 01:19:11
昨儿断片了,吴江,5.0,好看，最近三个月做好的电影,2018-12-08 01:19:11
Neymar,江门,5.0,最好看的单挑场面,2018-12-08 01:19:05
- 926,石狮,5.0,全场无尿点！,2018-12-08 01:19:04
哎呀妈呀💕,海口,5.0,超级棒特效太帅了,2018-12-08 01:19:00
Alan,成都,5.0,值得一看的精彩电影！不得不说温子仁导演拯救了DC！有超越漫威的感觉！非常喜欢！,2018-12-08 01:18:57
Joker,青岛,5.0,完美，刺激，画面好,2018-12-08 01:18:49
胡-这么多-,北京,4.5,爽片没的说，女主真美。,2018-12-08 01:18:49
HVa937609460,东莞,5.0,太震撼了，视觉冲击效果很好,2018-12-08 01:18:47
Dean,张家港,5.0,好看好看好看,2018-12-08 01:18:47
98,成都,5.0,好看！！！！,2018-12-08 01:18:46
独家记忆520,建湖,5.0,好看，特效很棒！,2018-12-08 01:18:41
ehi489886864,深圳,5.0,很好看，特效很震撼，很不错,2018-12-08 01:18:41
爆炸的沉默,漳浦,5.0,一场让人心满意足的视觉盛宴！！,2018-12-08 01:18:39
番茄炒蛋2013,上海,4.5,特效非常的棒！为华裔导演打call!,2018-12-08 01:18:39
A0肉松饼叫你练！练！练！,桂林,5.0,十分好看，我喜欢,2018-12-08 01:18:38
subrina,重庆,4.5,还可以，导演也是中国人！期待续集！,2018-12-08 01:18:31
微服私巡,苏州,5.0,特好看特震撼,2018-12-08 01:18:31
JKV813230251,长春,5.0,电影🎬海王特别好看！效果真的不错！超好喜欢海王真帅！好刺激！！！太棒！海王真挺火🔥🔥🔥,2018-12-08 01:18:31
pYq554964285,遵义,5.0,好看啊啊啊啊,2018-12-08 01:18:24
戴戴,天门,5.0,非常非常非常好！,2018-12-08 01:18:22
Vvo902379748,福州,5.0,很好看啊，今年年底也就是看这个了。,2018-12-08 01:18:21
老谢不是地中海,济宁,4.0,"能不能不要打弟弟了？？？
找锤子打弟弟，当国王
猫咪紧身骑行服打弟弟，当国王
找叉子打弟弟，当国王",2018-12-08 01:18:20
HjE220974984,南京,5.0,超级棒的很棒,2018-12-08 01:18:20
木白Mby木易,鹤山,4.5,DC抱團打不出好牌，反而單出仲可以偷雞，海馬王徐錦江亞當斯NB，已經顧不上含辛茹苦養大三條化骨龍的龍媽，我愛湄拉！我愛湄拉！！我愛湄拉！！！太性感，溫子仁也是NB，華人之光，預算不是錢，盡情燒，nice!!!,2018-12-08 01:18:18
苏晨,东阳,5.0,很好👍等了一个月没让我失望,2018-12-08 01:18:13
黄冠,惠阳,5.0,高度100分。用一句话概括:2018奥斯卡最佳电影是您了。,2018-12-08 01:18:11
猛狼！,伊宁,5.0,太好了，真有意思,2018-12-08 01:18:11
丶小富富富,广州,5.0,好看，很好看，非常好看。,2018-12-08 01:18:10
丶小富富富,广州,5.0,好看，很好看，非常好看。,2018-12-08 01:18:10
dgN891994126,西安,5.0,嗨炸了！！！,2018-12-08 01:18:09
A 云飞主持团队🎤孟帅,沈阳,0.5,**都没看到,2018-12-08 01:18:03
A 云飞主持团队🎤孟帅,沈阳,1.5,**都没看到,2018-12-08 01:18:03
vUK193425574,三亚,5.0,温导从来没有让我失望过，特效炸裂，DC翻身有望啊。之后的把扎导换成温导吧,2018-12-08 01:18:02
三零的人,哈尔滨,5.0,视觉盛宴，好看,2018-12-08 01:18:00
黑米哥哥…,昆明,5.0,非常好看，特效牛，黄金小皮衣，闪瞎眼,2018-12-08 01:18:00
小情歌,平顶山,4.5,特效不错，比阿凡达，变形金刚，都要漂亮,2018-12-08 01:17:59
暱稱,漳州,4.5,那个。。。。反派的。。。。甲。。。有点。。。蠢。。。。,2018-12-08 01:17:57
宾馆擎天柱,上海,0.5,真是沙雕电影,2018-12-08 01:17:57
吃得到葡萄,宜宾,5.0,场景，特效一流，剧情就是超级英雄的套路，但是看得很爽，画面美轮美奂，水流感真实，赞,2018-12-08 01:17:32
冬冬爱电影,淮南,4.5,"一句话！非常好的电影！剧情虽然有些快！但是功大于过，被画面与拍摄的细腻成度所折服！
值得推荐！温子仁导演果然不是盖的！",2018-12-08 01:17:32
西升东落,长乐,5.0,温子仁，必出精品,2018-12-08 01:17:29
Kbr726617048,贺州,4.5,感觉男主就是为这个角色而生！,2018-12-08 01:17:22
YcE124319288,银川,5.0,好看爆炸爆炸,2018-12-08 01:17:20
十三 欧尚名品,深圳,5.0,热爱环境 保护环境不是单单英雄的个人行为,2018-12-08 01:17:19
陈卓,湛江,5.0,题材新颖，又接地气，👍🏻,2018-12-08 01:17:11
XXXX,大庆,4.5,温子仁的风格太明显了,2018-12-08 01:17:06
大哥今晚宵夜,江门,5.0,全程特技好久没见过这样的片了，根本连透气的机会都无，谁说只有外国佬才能拍好特技片，我们中国人也可以，新进导演阔以啊！,2018-12-08 01:17:02
德尔奥迪zhang,无锡,5.0,剧情不错，多来几部DC超级英雄电影!,2018-12-08 01:16:43
小小小小板凳a,周口,5.0,非常震撼，真想拥有海里呼吸和自由行动的能力……,2018-12-08 01:16:40
 .Cool  先生 .꧂,广汉,4.5,每一个成功男人背后都有一个鼓励你的女人！一个智慧的女人！里面的爱情💑真让人羡慕！现实里面却很难到,2018-12-08 01:16:34
于于er,滕州,4.0,拍摄镜头体现的画面感看着不是很舒服，再加上一直有“突然”的打击惊吓，很烦人，想骂人。电影里景色不错，可能要带起一波旅游**。总感觉剧情结尾不够好，一般化。,2018-12-08 01:16:28
嘿蒋i,田东县,4.5,视觉冲击爆炸！,2018-12-08 01:16:22
wxiao0006,北京,5.0,超级好看，很久很久没有这么爽了。,2018-12-08 01:16:20
初十,武汉,5.0,特效炸裂，剧情也可以,2018-12-08 01:16:18
上帝之影,湛江,4.5,非常好看，期待第二部,2018-12-08 01:16:17
南邮@寄梦,深圳,5.0,dc粉一枚  海王是我看过拍的最好 最*的dc电影  爱上海王了 😂 😂   终于可以和漫威一比了  最后强调  漫威也是我的爱😁 ,2018-12-08 01:16:16
